{'loss': 0.6931, 'grad_norm': 49.546356201171875, 'learning_rate': 2.5000000000000004e-07, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -153.86524963378906, 'logps/rejected': -184.30587768554688, 'logits/chosen': -3.123195171356201, 'logits/rejected': -3.171485185623169, 'epoch': 0.0}
{'loss': 0.6429, 'grad_norm': 63.02828598022461, 'learning_rate': 3e-06, 'rewards/chosen': -0.03282632678747177, 'rewards/rejected': -0.13931438326835632, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.10648807138204575, 'logps/chosen': -244.99847412109375, 'logps/rejected': -261.1124572753906, 'logits/chosen': -3.248080253601074, 'logits/rejected': -3.26350736618042, 'epoch': 0.0}
{'loss': 0.6398, 'grad_norm': 51.434017181396484, 'learning_rate': 3.2500000000000002e-06, 'rewards/chosen': -0.04324248060584068, 'rewards/rejected': -0.1575336456298828, 'rewards/accuracies': 0.625, 'rewards/margins': 0.11429116874933243, 'logps/chosen': -235.35281372070312, 'logps/rejected': -293.88763427734375, 'logits/chosen': -3.2759385108947754, 'logits/rejected': -3.309929370880127, 'epoch': 0.0}
{'loss': 0.6229, 'grad_norm': 68.0755844116211, 'learning_rate': 3.5000000000000004e-06, 'rewards/chosen': -0.06282603740692139, 'rewards/rejected': -0.21366754174232483, 'rewards/accuracies': 0.75, 'rewards/margins': 0.15084150433540344, 'logps/chosen': -173.71209716796875, 'logps/rejected': -298.81134033203125, 'logits/chosen': -3.2988829612731934, 'logits/rejected': -3.2389140129089355, 'epoch': 0.0}
{'loss': 0.6576, 'grad_norm': 65.76895141601562, 'learning_rate': 3.75e-06, 'rewards/chosen': -0.07610130310058594, 'rewards/rejected': -0.1534430980682373, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.07734180241823196, 'logps/chosen': -185.73312377929688, 'logps/rejected': -201.82583618164062, 'logits/chosen': -2.8821818828582764, 'logits/rejected': -3.2040348052978516, 'epoch': 0.0}
{'loss': 0.5835, 'grad_norm': 62.75428771972656, 'learning_rate': 4.000000000000001e-06, 'rewards/chosen': -0.06823202222585678, 'rewards/rejected': -0.3101271092891693, 'rewards/accuracies': 0.875, 'rewards/margins': 0.24189507961273193, 'logps/chosen': -105.82733154296875, 'logps/rejected': -209.6557159423828, 'logits/chosen': -3.266651153564453, 'logits/rejected': -3.2265784740448, 'epoch': 0.0}
{'loss': 0.6001, 'grad_norm': 52.32939529418945, 'learning_rate': 4.250000000000001e-06, 'rewards/chosen': -0.08068470656871796, 'rewards/rejected': -0.2980291247367859, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.21734440326690674, 'logps/chosen': -178.41085815429688, 'logps/rejected': -264.22808837890625, 'logits/chosen': -3.1040890216827393, 'logits/rejected': -3.247745990753174, 'epoch': 0.0}
{'loss': 0.5717, 'grad_norm': 57.911964416503906, 'learning_rate': 4.5e-06, 'rewards/chosen': -0.11694109439849854, 'rewards/rejected': -0.4060133099555969, 'rewards/accuracies': 0.625, 'rewards/margins': 0.289072185754776, 'logps/chosen': -309.8492736816406, 'logps/rejected': -292.7760925292969, 'logits/chosen': -3.190960168838501, 'logits/rejected': -3.309903144836426, 'epoch': 0.0}
{'loss': 0.5222, 'grad_norm': 56.61162567138672, 'learning_rate': 4.75e-06, 'rewards/chosen': -0.10278884321451187, 'rewards/rejected': -0.5058130621910095, 'rewards/accuracies': 0.75, 'rewards/margins': 0.40302425622940063, 'logps/chosen': -155.66946411132812, 'logps/rejected': -245.6751251220703, 'logits/chosen': -3.2675561904907227, 'logits/rejected': -3.292336940765381, 'epoch': 0.0}
{'loss': 0.5549, 'grad_norm': 62.87217330932617, 'learning_rate': 5e-06, 'rewards/chosen': -0.21388889849185944, 'rewards/rejected': -0.5520707964897156, 'rewards/accuracies': 0.75, 'rewards/margins': 0.33818188309669495, 'logps/chosen': -230.3153076171875, 'logps/rejected': -331.100341796875, 'logits/chosen': -3.2196638584136963, 'logits/rejected': -3.267216682434082, 'epoch': 0.0}
{'loss': 0.6029, 'grad_norm': 49.215694427490234, 'learning_rate': 5.25e-06, 'rewards/chosen': -0.22580276429653168, 'rewards/rejected': -0.43011078238487244, 'rewards/accuracies': 0.625, 'rewards/margins': 0.20430801808834076, 'logps/chosen': -221.64108276367188, 'logps/rejected': -210.761474609375, 'logits/chosen': -3.2661166191101074, 'logits/rejected': -3.238807201385498, 'epoch': 0.0}
{'loss': 0.5093, 'grad_norm': 49.210689544677734, 'learning_rate': 5.500000000000001e-06, 'rewards/chosen': -0.21020564436912537, 'rewards/rejected': -0.6688490509986877, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.45864346623420715, 'logps/chosen': -218.69284057617188, 'logps/rejected': -235.9059600830078, 'logits/chosen': -3.2646069526672363, 'logits/rejected': -3.2094626426696777, 'epoch': 0.0}
{'loss': 0.5123, 'grad_norm': 53.26784896850586, 'learning_rate': 5.750000000000001e-06, 'rewards/chosen': -0.27901697158813477, 'rewards/rejected': -0.7309932708740234, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.45197632908821106, 'logps/chosen': -289.2213134765625, 'logps/rejected': -271.552001953125, 'logits/chosen': -3.209549903869629, 'logits/rejected': -3.2793736457824707, 'epoch': 0.0}
{'loss': 0.442, 'grad_norm': 54.63758850097656, 'learning_rate': 6e-06, 'rewards/chosen': -0.2797117829322815, 'rewards/rejected': -0.9360133409500122, 'rewards/accuracies': 0.875, 'rewards/margins': 0.6563015580177307, 'logps/chosen': -145.94419860839844, 'logps/rejected': -219.09512329101562, 'logits/chosen': -2.993401288986206, 'logits/rejected': -3.083503484725952, 'epoch': 0.0}
{'loss': 0.4737, 'grad_norm': 37.78277587890625, 'learning_rate': 6.25e-06, 'rewards/chosen': -0.2727075219154358, 'rewards/rejected': -0.8960509300231934, 'rewards/accuracies': 0.625, 'rewards/margins': 0.6233434677124023, 'logps/chosen': -193.84193420410156, 'logps/rejected': -251.98300170898438, 'logits/chosen': -3.017509937286377, 'logits/rejected': -3.072416305541992, 'epoch': 0.0}
{'loss': 0.4653, 'grad_norm': 46.100379943847656, 'learning_rate': 6.5000000000000004e-06, 'rewards/chosen': -0.39736783504486084, 'rewards/rejected': -1.0861865282058716, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.6888186931610107, 'logps/chosen': -205.38583374023438, 'logps/rejected': -281.11700439453125, 'logits/chosen': -3.1905946731567383, 'logits/rejected': -3.1200637817382812, 'epoch': 0.0}
{'loss': 0.4669, 'grad_norm': 39.76191329956055, 'learning_rate': 6.750000000000001e-06, 'rewards/chosen': -0.404979407787323, 'rewards/rejected': -1.0421884059906006, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.6372090578079224, 'logps/chosen': -195.22064208984375, 'logps/rejected': -247.78762817382812, 'logits/chosen': -3.2785470485687256, 'logits/rejected': -3.1377317905426025, 'epoch': 0.0}
{'loss': 0.4175, 'grad_norm': 44.09898376464844, 'learning_rate': 7.000000000000001e-06, 'rewards/chosen': -0.30027878284454346, 'rewards/rejected': -1.1967535018920898, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.8964747190475464, 'logps/chosen': -164.80093383789062, 'logps/rejected': -226.4290313720703, 'logits/chosen': -3.123478412628174, 'logits/rejected': -3.0700767040252686, 'epoch': 0.0}
{'loss': 0.3045, 'grad_norm': 31.773897171020508, 'learning_rate': 7.25e-06, 'rewards/chosen': -0.3770751953125, 'rewards/rejected': -1.7520610094070435, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.3749858140945435, 'logps/chosen': -212.52902221679688, 'logps/rejected': -279.4572448730469, 'logits/chosen': -3.2552733421325684, 'logits/rejected': -3.261056423187256, 'epoch': 0.0}
{'loss': 0.4745, 'grad_norm': 34.27973937988281, 'learning_rate': 7.5e-06, 'rewards/chosen': -0.45401453971862793, 'rewards/rejected': -1.1145424842834473, 'rewards/accuracies': 0.625, 'rewards/margins': 0.6605280041694641, 'logps/chosen': -168.78927612304688, 'logps/rejected': -195.23336791992188, 'logits/chosen': -3.2864010334014893, 'logits/rejected': -3.2346315383911133, 'epoch': 0.0}
{'loss': 0.3276, 'grad_norm': 25.433792114257812, 'learning_rate': 7.75e-06, 'rewards/chosen': -0.5053974986076355, 'rewards/rejected': -1.7889288663864136, 'rewards/accuracies': 0.6875, 'rewards/margins': 1.2835313081741333, 'logps/chosen': -150.55474853515625, 'logps/rejected': -259.06256103515625, 'logits/chosen': -3.1957898139953613, 'logits/rejected': -3.2493796348571777, 'epoch': 0.0}
{'loss': 0.2995, 'grad_norm': 27.024580001831055, 'learning_rate': 8.000000000000001e-06, 'rewards/chosen': -0.5780123472213745, 'rewards/rejected': -1.9540801048278809, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.3760676383972168, 'logps/chosen': -136.1273956298828, 'logps/rejected': -233.75518798828125, 'logits/chosen': -3.220208168029785, 'logits/rejected': -3.2196877002716064, 'epoch': 0.0}
{'loss': 0.2831, 'grad_norm': 24.364017486572266, 'learning_rate': 8.25e-06, 'rewards/chosen': -0.4730401635169983, 'rewards/rejected': -2.452873706817627, 'rewards/accuracies': 0.75, 'rewards/margins': 1.9798336029052734, 'logps/chosen': -183.50355529785156, 'logps/rejected': -326.267578125, 'logits/chosen': -3.034287691116333, 'logits/rejected': -3.0995073318481445, 'epoch': 0.0}
{'loss': 0.3229, 'grad_norm': 27.39130973815918, 'learning_rate': 8.500000000000002e-06, 'rewards/chosen': -0.719868540763855, 'rewards/rejected': -2.1455435752868652, 'rewards/accuracies': 0.75, 'rewards/margins': 1.4256751537322998, 'logps/chosen': -109.17204284667969, 'logps/rejected': -214.32579040527344, 'logits/chosen': -3.041558265686035, 'logits/rejected': -3.2518348693847656, 'epoch': 0.0}
{'loss': 0.3398, 'grad_norm': 50.31465530395508, 'learning_rate': 8.75e-06, 'rewards/chosen': -1.2197985649108887, 'rewards/rejected': -2.6437854766845703, 'rewards/accuracies': 0.875, 'rewards/margins': 1.423986792564392, 'logps/chosen': -183.39768981933594, 'logps/rejected': -221.77017211914062, 'logits/chosen': -3.237534999847412, 'logits/rejected': -3.2169973850250244, 'epoch': 0.0}
{'loss': 0.415, 'grad_norm': 23.649038314819336, 'learning_rate': 9e-06, 'rewards/chosen': -0.9890694618225098, 'rewards/rejected': -2.5304183959960938, 'rewards/accuracies': 0.5, 'rewards/margins': 1.541348934173584, 'logps/chosen': -197.05947875976562, 'logps/rejected': -270.126953125, 'logits/chosen': -3.1594581604003906, 'logits/rejected': -3.1106724739074707, 'epoch': 0.0}
{'loss': 0.3115, 'grad_norm': 27.760150909423828, 'learning_rate': 9.25e-06, 'rewards/chosen': -0.8543422222137451, 'rewards/rejected': -3.0899484157562256, 'rewards/accuracies': 0.625, 'rewards/margins': 2.2356061935424805, 'logps/chosen': -215.27012634277344, 'logps/rejected': -309.80950927734375, 'logits/chosen': -3.171102285385132, 'logits/rejected': -3.1966018676757812, 'epoch': 0.0}
{'loss': 0.4622, 'grad_norm': 60.92652130126953, 'learning_rate': 9.5e-06, 'rewards/chosen': -1.3967260122299194, 'rewards/rejected': -2.690584659576416, 'rewards/accuracies': 0.5, 'rewards/margins': 1.293858528137207, 'logps/chosen': -237.607177734375, 'logps/rejected': -251.11398315429688, 'logits/chosen': -3.1581947803497314, 'logits/rejected': -3.182377815246582, 'epoch': 0.0}
{'loss': 0.2552, 'grad_norm': 38.350643157958984, 'learning_rate': 9.750000000000002e-06, 'rewards/chosen': -0.7614493370056152, 'rewards/rejected': -2.828186511993408, 'rewards/accuracies': 0.8125, 'rewards/margins': 2.066737174987793, 'logps/chosen': -125.86558532714844, 'logps/rejected': -229.0169677734375, 'logits/chosen': -3.170513391494751, 'logits/rejected': -3.2319817543029785, 'epoch': 0.0}
{'loss': 0.3144, 'grad_norm': 14.201556205749512, 'learning_rate': 1e-05, 'rewards/chosen': -1.2870208024978638, 'rewards/rejected': -3.0477185249328613, 'rewards/accuracies': 0.625, 'rewards/margins': 1.760697841644287, 'logps/chosen': -139.45814514160156, 'logps/rejected': -243.30970764160156, 'logits/chosen': -3.1685333251953125, 'logits/rejected': -3.148378849029541, 'epoch': 0.0}
{'loss': 0.3081, 'grad_norm': 46.3741569519043, 'learning_rate': 1.025e-05, 'rewards/chosen': -1.2644805908203125, 'rewards/rejected': -3.8173460960388184, 'rewards/accuracies': 0.6875, 'rewards/margins': 2.552865505218506, 'logps/chosen': -232.9683074951172, 'logps/rejected': -317.689208984375, 'logits/chosen': -3.1156411170959473, 'logits/rejected': -3.061913251876831, 'epoch': 0.0}
{'loss': 0.1416, 'grad_norm': 17.20659828186035, 'learning_rate': 1.05e-05, 'rewards/chosen': -0.8335347175598145, 'rewards/rejected': -5.073556423187256, 'rewards/accuracies': 0.875, 'rewards/margins': 4.240021705627441, 'logps/chosen': -140.72821044921875, 'logps/rejected': -314.0207214355469, 'logits/chosen': -3.1869566440582275, 'logits/rejected': -3.213611125946045, 'epoch': 0.0}
{'loss': 0.3109, 'grad_norm': 34.9669189453125, 'learning_rate': 1.075e-05, 'rewards/chosen': -1.5189895629882812, 'rewards/rejected': -4.282768249511719, 'rewards/accuracies': 0.625, 'rewards/margins': 2.7637786865234375, 'logps/chosen': -245.41525268554688, 'logps/rejected': -337.5754699707031, 'logits/chosen': -2.693211078643799, 'logits/rejected': -2.856041431427002, 'epoch': 0.0}
{'loss': 0.283, 'grad_norm': 39.637332916259766, 'learning_rate': 1.1000000000000001e-05, 'rewards/chosen': -1.5158681869506836, 'rewards/rejected': -4.558265686035156, 'rewards/accuracies': 0.6875, 'rewards/margins': 3.0423972606658936, 'logps/chosen': -181.39102172851562, 'logps/rejected': -265.25250244140625, 'logits/chosen': -3.0648491382598877, 'logits/rejected': -3.101274013519287, 'epoch': 0.0}
{'loss': 0.1843, 'grad_norm': 41.41486740112305, 'learning_rate': 1.125e-05, 'rewards/chosen': -1.3479888439178467, 'rewards/rejected': -5.482912063598633, 'rewards/accuracies': 0.8125, 'rewards/margins': 4.134922981262207, 'logps/chosen': -163.6133575439453, 'logps/rejected': -272.4706726074219, 'logits/chosen': -3.184267997741699, 'logits/rejected': -3.216956615447998, 'epoch': 0.0}
{'loss': 0.3644, 'grad_norm': 41.10500717163086, 'learning_rate': 1.1500000000000002e-05, 'rewards/chosen': -2.1307430267333984, 'rewards/rejected': -4.923689842224121, 'rewards/accuracies': 0.5625, 'rewards/margins': 2.7929468154907227, 'logps/chosen': -305.8108825683594, 'logps/rejected': -354.7958068847656, 'logits/chosen': -3.0397589206695557, 'logits/rejected': -3.097637891769409, 'epoch': 0.0}
{'loss': 0.2492, 'grad_norm': 26.418354034423828, 'learning_rate': 1.175e-05, 'rewards/chosen': -1.5279303789138794, 'rewards/rejected': -4.64278507232666, 'rewards/accuracies': 0.75, 'rewards/margins': 3.114854574203491, 'logps/chosen': -263.6170654296875, 'logps/rejected': -322.82342529296875, 'logits/chosen': -3.057246685028076, 'logits/rejected': -3.160160541534424, 'epoch': 0.0}
{'loss': 0.2119, 'grad_norm': 29.55050277709961, 'learning_rate': 1.2e-05, 'rewards/chosen': -1.3102407455444336, 'rewards/rejected': -5.77154541015625, 'rewards/accuracies': 0.75, 'rewards/margins': 4.461304664611816, 'logps/chosen': -206.9506378173828, 'logps/rejected': -387.5169677734375, 'logits/chosen': -2.8976123332977295, 'logits/rejected': -2.9090325832366943, 'epoch': 0.0}
{'loss': 0.2581, 'grad_norm': 36.69363784790039, 'learning_rate': 1.225e-05, 'rewards/chosen': -1.076684832572937, 'rewards/rejected': -4.670877933502197, 'rewards/accuracies': 0.8125, 'rewards/margins': 3.5941929817199707, 'logps/chosen': -140.5846405029297, 'logps/rejected': -252.59671020507812, 'logits/chosen': -3.149902105331421, 'logits/rejected': -3.0914950370788574, 'epoch': 0.0}
{'loss': 0.2495, 'grad_norm': 25.037385940551758, 'learning_rate': 1.25e-05, 'rewards/chosen': -1.24346923828125, 'rewards/rejected': -4.49357795715332, 'rewards/accuracies': 0.6875, 'rewards/margins': 3.2501091957092285, 'logps/chosen': -239.44430541992188, 'logps/rejected': -312.73126220703125, 'logits/chosen': -3.060046911239624, 'logits/rejected': -3.02314829826355, 'epoch': 0.0}
{'loss': 0.2859, 'grad_norm': 34.377830505371094, 'learning_rate': 1.2750000000000002e-05, 'rewards/chosen': -1.2542282342910767, 'rewards/rejected': -4.416443347930908, 'rewards/accuracies': 0.6875, 'rewards/margins': 3.162214994430542, 'logps/chosen': -338.7216491699219, 'logps/rejected': -292.00042724609375, 'logits/chosen': -3.1012725830078125, 'logits/rejected': -3.1239383220672607, 'epoch': 0.0}
{'loss': 0.1898, 'grad_norm': 30.06780242919922, 'learning_rate': 1.3000000000000001e-05, 'rewards/chosen': -0.47652915120124817, 'rewards/rejected': -5.595159530639648, 'rewards/accuracies': 0.75, 'rewards/margins': 5.1186299324035645, 'logps/chosen': -188.4541778564453, 'logps/rejected': -328.62603759765625, 'logits/chosen': -2.9694626331329346, 'logits/rejected': -3.0049405097961426, 'epoch': 0.0}
{'loss': 0.1635, 'grad_norm': 13.486259460449219, 'learning_rate': 1.3250000000000002e-05, 'rewards/chosen': -0.772323727607727, 'rewards/rejected': -5.2159271240234375, 'rewards/accuracies': 0.8125, 'rewards/margins': 4.443603992462158, 'logps/chosen': -163.3462677001953, 'logps/rejected': -306.03460693359375, 'logits/chosen': -3.0723297595977783, 'logits/rejected': -3.079559564590454, 'epoch': 0.0}
{'loss': 0.2476, 'grad_norm': 53.12224578857422, 'learning_rate': 1.3500000000000001e-05, 'rewards/chosen': -0.7525436878204346, 'rewards/rejected': -5.077576637268066, 'rewards/accuracies': 0.8125, 'rewards/margins': 4.325033187866211, 'logps/chosen': -197.6346435546875, 'logps/rejected': -288.1717529296875, 'logits/chosen': -3.077471971511841, 'logits/rejected': -3.096165657043457, 'epoch': 0.0}
{'loss': 0.1989, 'grad_norm': 11.672140121459961, 'learning_rate': 1.3750000000000002e-05, 'rewards/chosen': -0.6169170141220093, 'rewards/rejected': -4.5488481521606445, 'rewards/accuracies': 0.75, 'rewards/margins': 3.9319310188293457, 'logps/chosen': -197.361328125, 'logps/rejected': -296.21478271484375, 'logits/chosen': -3.0961360931396484, 'logits/rejected': -3.1104536056518555, 'epoch': 0.01}
{'loss': 0.218, 'grad_norm': 42.346336364746094, 'learning_rate': 1.4000000000000001e-05, 'rewards/chosen': -0.8435678482055664, 'rewards/rejected': -4.945396423339844, 'rewards/accuracies': 0.8125, 'rewards/margins': 4.101828575134277, 'logps/chosen': -260.57403564453125, 'logps/rejected': -283.9158020019531, 'logits/chosen': -3.1315181255340576, 'logits/rejected': -3.163330554962158, 'epoch': 0.01}
{'loss': 0.3121, 'grad_norm': 22.91067886352539, 'learning_rate': 1.4249999999999999e-05, 'rewards/chosen': -0.7450485825538635, 'rewards/rejected': -4.180225372314453, 'rewards/accuracies': 0.5625, 'rewards/margins': 3.435176372528076, 'logps/chosen': -169.01710510253906, 'logps/rejected': -277.5960693359375, 'logits/chosen': -3.0916619300842285, 'logits/rejected': -3.082329750061035, 'epoch': 0.01}
{'loss': 0.1696, 'grad_norm': 33.72233200073242, 'learning_rate': 1.45e-05, 'rewards/chosen': -0.329120010137558, 'rewards/rejected': -5.75077486038208, 'rewards/accuracies': 0.8125, 'rewards/margins': 5.42165470123291, 'logps/chosen': -206.9701690673828, 'logps/rejected': -299.1312561035156, 'logits/chosen': -3.1615142822265625, 'logits/rejected': -3.163071393966675, 'epoch': 0.01}
{'loss': 0.2196, 'grad_norm': 1.2580500841140747, 'learning_rate': 1.475e-05, 'rewards/chosen': -0.537896454334259, 'rewards/rejected': -4.9821882247924805, 'rewards/accuracies': 0.6875, 'rewards/margins': 4.444291591644287, 'logps/chosen': -239.64263916015625, 'logps/rejected': -302.80706787109375, 'logits/chosen': -3.138500213623047, 'logits/rejected': -3.1678645610809326, 'epoch': 0.01}
{'loss': 0.3239, 'grad_norm': 23.47770881652832, 'learning_rate': 1.5e-05, 'rewards/chosen': -0.6204259395599365, 'rewards/rejected': -4.354447364807129, 'rewards/accuracies': 0.625, 'rewards/margins': 3.7340214252471924, 'logps/chosen': -193.42025756835938, 'logps/rejected': -281.47088623046875, 'logits/chosen': -3.1579229831695557, 'logits/rejected': -3.1640474796295166, 'epoch': 0.01}
{'loss': 0.2392, 'grad_norm': 26.900249481201172, 'learning_rate': 1.525e-05, 'rewards/chosen': -0.7275668978691101, 'rewards/rejected': -5.036405563354492, 'rewards/accuracies': 0.75, 'rewards/margins': 4.308838844299316, 'logps/chosen': -228.83236694335938, 'logps/rejected': -321.6244812011719, 'logits/chosen': -3.0922486782073975, 'logits/rejected': -3.112277030944824, 'epoch': 0.01}
{'loss': 0.1107, 'grad_norm': 9.325837135314941, 'learning_rate': 1.55e-05, 'rewards/chosen': 0.0985211730003357, 'rewards/rejected': -5.416152000427246, 'rewards/accuracies': 0.875, 'rewards/margins': 5.514673233032227, 'logps/chosen': -137.2560577392578, 'logps/rejected': -278.6864929199219, 'logits/chosen': -2.889904499053955, 'logits/rejected': -3.1758131980895996, 'epoch': 0.01}
{'loss': 0.2247, 'grad_norm': 3.151956558227539, 'learning_rate': 1.575e-05, 'rewards/chosen': -0.6421260237693787, 'rewards/rejected': -5.257117748260498, 'rewards/accuracies': 0.6875, 'rewards/margins': 4.614992141723633, 'logps/chosen': -186.78550720214844, 'logps/rejected': -272.46533203125, 'logits/chosen': -3.1279296875, 'logits/rejected': -3.1755731105804443, 'epoch': 0.01}
{'loss': 0.0598, 'grad_norm': 5.185912609100342, 'learning_rate': 1.6000000000000003e-05, 'rewards/chosen': -0.6780890226364136, 'rewards/rejected': -6.958086967468262, 'rewards/accuracies': 0.9375, 'rewards/margins': 6.279997825622559, 'logps/chosen': -254.20074462890625, 'logps/rejected': -343.8529052734375, 'logits/chosen': -2.979452133178711, 'logits/rejected': -3.088906764984131, 'epoch': 0.01}
{'loss': 0.1699, 'grad_norm': 23.606416702270508, 'learning_rate': 1.6250000000000002e-05, 'rewards/chosen': -0.4893814027309418, 'rewards/rejected': -5.548405647277832, 'rewards/accuracies': 0.8125, 'rewards/margins': 5.059023857116699, 'logps/chosen': -146.49664306640625, 'logps/rejected': -245.93609619140625, 'logits/chosen': -3.0697243213653564, 'logits/rejected': -3.1359195709228516, 'epoch': 0.01}
{'loss': 0.2997, 'grad_norm': 40.45732498168945, 'learning_rate': 1.65e-05, 'rewards/chosen': -0.8830337524414062, 'rewards/rejected': -4.871313571929932, 'rewards/accuracies': 0.6875, 'rewards/margins': 3.988279342651367, 'logps/chosen': -153.39102172851562, 'logps/rejected': -237.37832641601562, 'logits/chosen': -3.0863513946533203, 'logits/rejected': -3.0042483806610107, 'epoch': 0.01}
{'loss': 0.2564, 'grad_norm': 47.917083740234375, 'learning_rate': 1.675e-05, 'rewards/chosen': -1.114199161529541, 'rewards/rejected': -6.211295127868652, 'rewards/accuracies': 0.6875, 'rewards/margins': 5.097095489501953, 'logps/chosen': -180.88729858398438, 'logps/rejected': -345.01416015625, 'logits/chosen': -2.9921398162841797, 'logits/rejected': -2.9894309043884277, 'epoch': 0.01}
